AWND,WSF2,WSF5
9.6148,19.9004,25.043200000000002
13.416000000000002,25.043200000000002,29.962400000000002
18.782400000000003,27.95,35.9996
15.428400000000002,46.956,55.9
12.298000000000002,38.906400000000005,50.9808
17.6644,31.974800000000005,38.906400000000005
24.372400000000003,46.956,57.912400000000005
19.006000000000004,33.092800000000004,46.061600000000006
10.2856,25.937600000000003,29.962400000000002
15.428400000000002,23.030800000000003,29.068
12.298000000000002,35.1052,44.9436
12.521600000000001,23.030800000000003,29.962400000000002
14.981200000000001,29.068,38.01200000000001
10.062000000000001,31.080400000000004,40.0244
8.273200000000001,18.111600000000003,25.043200000000002
10.062000000000001,25.043200000000002,40.0244
8.4968,23.9252,29.962400000000002
14.310400000000001,31.080400000000004,35.9996
13.8632,25.043200000000002,33.092800000000004
14.757600000000002,25.937600000000003,31.974800000000005
